,Topic,Words,Frequency,Timestamp,Name
228,82,"restkartoffeln, senfsoße, landesarbeitsgericht, pflegeheims, versetzung",1,2019-10-20,82_tiere_fleisch_wolf_elefanten
229,92,"tigermücke, mücken, larven, krankheiten, mückenforscher",1,2019-10-20,92_brotkäfer_insekten_nest_wespen
230,93,"draghis, brexit, euroraum, einlagezinsen, eurozone",1,2019-10-20,93_brexit_großbritannien_brüssel_britisc...
231,116,"dresden, ausländerfeindliche, hitlergruß, bachmann, dresdner",1,2019-10-20,116_polizei_demonstration_demonstranten_...
232,128,"maroney, anzeige, rhode, schumer, traualtar",1,2019-10-20,128_instagram_mutter_mode_immer
233,131,"rosenberg, marianne, auermann, schlagerbooom, mutter",1,2019-10-20,131_daiana_sylvie_ballett_zizi
234,135,"barcelona, madrid, katalanischen, spanische, katalonien",1,2019-10-20,135_barcelona_madrid_spanischen_kataloni...
235,136,"curling, eisenstadt, komödie, 20, unzerstörbaren",1,2019-10-20,136_yavuz_liebe_hochzeit_frauen
236,151,"macher, buchrechte, kinokassen, filmstarts, dylan",1,2019-10-20,151_aktien_dollar_investoren_geld
237,159,"liverpool, rashford, manchester, lindelöf, origi",1,2019-10-20,159_liverpool_fc_manchester_champions
238,169,"bayern, kreuzbandriss, abwehrchef, erlitten, münchen",1,2019-10-20,169_bayern_flick_münchen_bundesliga
239,-1,"einzelkinder, weinstein, nussknacker, rackete, carola",17,2019-10-21,-1_wenn_dann_mehr_über
240,0,"diabetes, ice, retinopathie, baustelle, rüsselsheim",13,2019-10-21,0_geschwindigkeitsanzeige_geschwindigkei...
241,6,"mavericks, pletzinger, nowitzkis, basketball, lakers",1,2019-10-21,6_bryant_gestorben_tod_wallow
242,17,"mumien, archäologen, wasiri, ausgrabungen, priester",1,2019-10-21,17_himmel_jenseits_elhajani_campingplatz
243,21,"gojowczyk, federer, slam, rasenturnier, 1232",1,2019-10-21,21_tennis_slam_djokovic_weltranglisten
244,32,"norwegian, fluggesellschaft, norwegische, billigairline, testflug",2,2019-10-21,32_airlines_flugzeug_flugzeuge_aeroteleg...
245,39,"santiago, demonstranten, chile, barcelona, proteste",1,2019-10-21,39_lukaschenko_belarus_proteste_tichanow...
246,49,"kontakte, status, lesebestätigung, profilfoto, online",1,2019-10-21,49_smartphone_apple_iphone_smartphones
247,80,"schaumainkai, anmeldung, angewandte, frankfurt, eintritt",1,2019-10-21,80_schulen_schule_lehrer_unterricht
248,88,"pflanzen, dach, bepflanzte, begrünen, wasser",1,2019-10-21,88_wasser_luft_reinigen_feuchtigkeit
249,100,"taxi, hansaallee, radfahrerin, frankfurt, fahrgast",1,2019-10-21,100_unfall_a3_jährige_krankenhaus
250,103,"manfred, weltmusiker, exklusivkünstler, jazzlabels, jazzliebhaber",2,2019-10-21,103_beethoven_musik_beethovens_oper
251,114,"stutthof, inhaftierten, leichen, richterin, krematorium",1,2019-10-21,114_warburg_lübcke_staatsanwaltschaft_wö...
252,142,"gründer, investoren, euro, wachstumsfirmen, finanzierungsrunden",1,2019-10-21,142_muschter_000_100_eigenkapital
253,145,"schostok, rathausaffäre, bürochef, spd, untreue",1,2019-10-21,145_spd_scholz_karrenbauer_thüringen
254,148,"heufer, golpashin, harald, heuer, paulskirche",2,2019-10-21,148_rtl_fernsehgarten_bauer_orridge
255,176,"hochtaunus, kreisverband, zusatzausbildung, einsatzstelle, regionalverband",1,2019-10-21,176_cook_condor_2019_löwisch
256,177,"hagerup, torhüter, hagerups, fredriksen, freistoßtor",1,2019-10-21,177_bundesliga_köln_trainer_fußball
257,-1,"hanne, mietendeckel, manu, geyrhalter, soll",18,2019-10-22,-1_wenn_dann_mehr_über
258,0,"domian, zolls, geldwäsche, marktanteil, überfallen",10,2019-10-22,0_geschwindigkeitsanzeige_geschwindigkei...
259,21,"10, nusa, platz, bhutan, seidenstraße",1,2019-10-22,21_tennis_slam_djokovic_weltranglisten
260,30,"mojito, welpen, geschwister, hundenachwuchs, wermelskirchen",1,2019-10-22,30_klemmer_germany_zoo_bonobos
261,32,"south, flugzeuge, mango, fliegt, luftfahrtbehörde",2,2019-10-22,32_airlines_flugzeug_flugzeuge_aeroteleg...
262,39,"libanon, hisbollah, proteste, reformversprechen, bürgerkrieg",1,2019-10-22,39_lukaschenko_belarus_proteste_tichanow...
263,62,"türkei, syrien, erdogan, syrischen, türkische",2,2019-10-22,62_türkei_erdogan_türkische_türkischen
264,75,"fichtenholz, heizwert, festmeter, brennholz, küchentechnik",1,2019-10-22,75_wald_plettenberg_ibisch_holz
265,82,"lebensmittelkontrollen, verordnung, lebensmittelvergiftungen, wursthersteller, lebensmittelkontrolleure",1,2019-10-22,82_tiere_fleisch_wolf_elefanten
266,103,"zill, oberursel, volker, theatervereins, wellenger",1,2019-10-22,103_beethoven_musik_beethovens_oper
267,107,"batterien, recycling, lithium, batterie, kobalt",1,2019-10-22,107_tesla_auto_volkswagen_fahrzeuge
268,121,"illner, haeusgen, gutmann, altmaier, bundesregierung",1,2019-10-22,121_klimaschutz_hildebrand_energiewende_...
269,125,"landwirtschaft, treibhausgasemissionen, ökolandwirtschaft, ökolandbau, biolandbau",1,2019-10-22,125_co2_emissionen_co₂_klimaschutz
270,127,"partner, paartherapeutin, partnerin, partners, zuckerbrot",1,2019-10-22,127_sex_partner_orgasmus_liebe
271,128,"vollzeitmann, überlesen, besitzt, bausparvertrag, sparbücher",1,2019-10-22,128_instagram_mutter_mode_immer
272,145,"grünliberalen, rytz, ständerat, legten, mandate",1,2019-10-22,145_spd_scholz_karrenbauer_thüringen
273,148,"kino, zischler, filmausschnitte, tagebucheintrag, kinogänger",1,2019-10-22,148_rtl_fernsehgarten_bauer_orridge
274,156,"kronberger, 1858, filigrane, 4a, vorschau",1,2019-10-22,156_osthaus_gerstl_wiener_gerstls
275,170,"klopps, pabst, sango, spiel, champions",2,2019-10-22,170_elefanten_wolhuter_grammozis_wildere...
276,174,"nordsyrien, karrenbauer, bundeswehr, weltlage, einmarsch",1,2019-10-22,174_rapper_baron_rap_harich
277,-1,"skaggs, schoeller, schutzzone, seiner, sagte",25,2019-10-23,-1_wenn_dann_mehr_über
278,0,"bahn, frankfurt, hauptbahnhof, 21, ströher",9,2019-10-23,0_geschwindigkeitsanzeige_geschwindigkei...
279,7,"hamilton, mexiko, mercedes, rennstrecke, hinsteuert",1,2019-10-23,7_ferrari_hamilton_mercedes_fahrer
280,15,"digitalwährung, staatsanleihen, reservefonds, notenbankern, datenmissbrauchs",1,2019-10-23,15_politische_politik_politikerin_politi...
281,16,"tirapu, bezahlung, aganzo, starspielerin, tageslohn",1,2019-10-23,16_cruises_tui_reederei_fridtjof
282,23,"lufthansa, germanwings, eurowings, drohnen, hammersbach",1,2019-10-23,23_germanwings_eurowings_hammersbach_flü...
283,32,"jet, flugtaxi, airbus, flugtaxis, vorwärtsflug",1,2019-10-23,32_airlines_flugzeug_flugzeuge_aeroteleg...
284,40,"arenen, frequenzen, mikrowellenspektrum, kanalbandbreiten, millimeterwellenbereich",1,2019-10-23,40_5g_telekom_ametsreiter_fritzbox
285,49,"smartphone, google, smartphones, iphone, test",1,2019-10-23,49_smartphone_apple_iphone_smartphones
286,62,"türkei, türkische, nordsyrien, kreml, türkischen",1,2019-10-23,62_türkei_erdogan_türkische_türkischen
287,71,"norwegen, buchmesse, erriechst, nachtisch, siegerin",1,2019-10-23,71_biathlon_geiger_vierschanzentournee_o...
288,93,"brexit, aufschub, fristverlängerung, austritt, unterhaus",1,2019-10-23,93_brexit_großbritannien_brüssel_britisc...
289,96,"angeklagte, abhängigkeitsverhältnis, liebesschwüren, loverboy, zwangsprostitution",1,2019-10-23,96_grzegorz_uganda_gefängnis_staatsanwal...
290,102,"finanzsekretär, reaktivierungsprogramm, bahnmisere, bahnnetzes, bundesverkehrsministeriums",1,2019-10-23,102_bahn_frankfurt_straße_ice
291,103,"dincer, sawatzki, zoro, chorleiterin, busker",1,2019-10-23,103_beethoven_musik_beethovens_oper
292,115,"miete, vermieter, mietendeckel, mieter, mietobergrenze",1,2019-10-23,115_mieter_vermieter_miete_mietvertrag
293,128,"loughlin, giannulli, schauspielerin, aufgeflogenen, bundesprogramm",1,2019-10-23,128_instagram_mutter_mode_immer
294,-1,"pink, lady, jagsch, nusrat, lucke",29,2019-10-24,-1_wenn_dann_mehr_über
295,0,"aydemir, frankfurt, arslan, flughafen, yaghoobifarah",9,2019-10-24,0_geschwindigkeitsanzeige_geschwindigkei...
296,7,"renault, mercedes, ferrari, fahrer, duelle",2,2019-10-24,7_ferrari_hamilton_mercedes_fahrer
297,10,"terminator, connor, schwarzenegger, arnold, taylor",1,2019-10-24,10_explosion_brand_feuer_ammoniumnitrat
298,32,"swiss, triebwerke, embraers, triebwerksausfälle, triebwerkssoftware",1,2019-10-24,32_airlines_flugzeug_flugzeuge_aeroteleg...
299,37,"polio, wildvirus, impfstoffen, massenimpfkampagne, impfpatienten",1,2019-10-24,37_italien_virus_italienischen_italiens
300,49,"smartphone, dongle, samsung, android, huawei",2,2019-10-24,49_smartphone_apple_iphone_smartphones
301,59,"trump, colorado, mexico, trumps, mexiko",2,2019-10-24,59_trump_trumps_donald_präsident
302,62,"türkei, erdogan, türkischen, syrische, türkische",1,2019-10-24,62_türkei_erdogan_türkische_türkischen
303,115,"mitnutzen, erwerber, mietvertrag, gebrauchsüberlassung, überlassung",1,2019-10-24,115_mieter_vermieter_miete_mietvertrag
304,-1,"kielstein, apple, niangouna, schulenburg, de",23,2019-10-25,-1_wenn_dann_mehr_über
305,0,"yamamoto, abg, merkel, neubaugebieten, entwürfe",10,2019-10-25,0_geschwindigkeitsanzeige_geschwindigkei...
306,32,"norwegian, piloten, boeing, 737, indonesischen",3,2019-10-25,32_airlines_flugzeug_flugzeuge_aeroteleg...
307,49,"opensignal, freenet, mobilcom, vodafone, netze",1,2019-10-25,49_smartphone_apple_iphone_smartphones
308,60,"karrenbauers, türkei, erdogan, lukaschenko, schutztruppe",1,2019-10-25,60_lukaschenko_belarus_sanktionen_russla...
309,71,"läuferin, schindler, kenianischen, frauenquote, marathon",1,2019-10-25,71_biathlon_geiger_vierschanzentournee_o...
310,73,"wäldchestag, aufbau, wäldche, stände, stadtwald",2,2019-10-25,73_viele_zeit_menschen_mehr
311,82,"steppenadler, kasachstan, vogelkundler, vögel, vogelschutzorganisation",1,2019-10-25,82_tiere_fleisch_wolf_elefanten
312,96,"uganda, lgbt, homophobe, homosexualität, hiv",1,2019-10-25,96_grzegorz_uganda_gefängnis_staatsanwal...
313,101,"neuruppin, schnelsen, neumünster, verkehrsbehörde, dreieck",1,2019-10-25,101_bahn_baustelle_frankfurt_aldred
314,102,"schlosspatrioten, schlosskids, bürgerschloss, seelengemeinde, homberger",1,2019-10-25,102_bahn_frankfurt_straße_ice
315,125,"erneuerbaren, ausbau, ökostrom, kilowattstunden, energien",1,2019-10-25,125_co2_emissionen_co₂_klimaschutz
316,152,"naturgemäß, krediterleichterung, kapitalien, aktien, konjunktur",2,2019-10-25,152_dollar_milliarden_euro_aktien
317,160,"ibrahimovic, lafc, laurentiis, teamkabine, verbaloffensiven",1,2019-10-25,160_juventus_inter_ssc_alitalia
318,-1,"clark, prince, hohenzollerns, mieten, terminator",21,2019-10-26,-1_wenn_dann_mehr_über
319,0,"scholz, roma, erdogan, hochtaunuskreis, friedkins",11,2019-10-26,0_geschwindigkeitsanzeige_geschwindigkei...
320,7,"mclaren, mercedes, teamchef, ferrari, hamilton",2,2019-10-26,7_ferrari_hamilton_mercedes_fahrer
321,32,"cavusoglu, türkei, türkischen, nordsyrien, verteidigungsministerin",1,2019-10-26,32_airlines_flugzeug_flugzeuge_aeroteleg...
322,44,"vodafone, telekom, netze, downloadrate, downloadgeschwindigkeiten",1,2019-10-26,44_smartphone_huawei_google_iphone
323,49,"google, smartphone, android, radarsensor, iphone",2,2019-10-26,49_smartphone_apple_iphone_smartphones
324,73,"weihnachtseinkauf, verbraucher, geschäften, weihnachtspräsenten, festtagsfreude",1,2019-10-26,73_viele_zeit_menschen_mehr
325,89,"becks, beckham, blubbernde, whirlpool, nass",1,2019-10-26,89_lehmann_mälzer_henssler_yelp
326,95,"kohlenhydrate, pasta, schlankmacher, glykämischen, weltnudeltag",1,2019-10-26,95_salz_butter_zucker_kochen
327,103,"wollersheim, verabschieden, plauderlaune, kudrjawizki, schrowange",2,2019-10-26,103_beethoven_musik_beethovens_oper
328,136,"liebeszauber, kuschelpullover, zurückgekämmten, wollmütze, hollywoodfilm",1,2019-10-26,136_yavuz_liebe_hochzeit_frauen
329,145,"scholz, geywitz, parteivorsitz, vizekanzler, saskia",1,2019-10-26,145_spd_scholz_karrenbauer_thüringen
330,151,"anleihenrendite, konjunkturerwartungen, bundesanleihen, weltpolitik, kapitalmarkt",1,2019-10-26,151_aktien_dollar_investoren_geld
331,152,"währungshütern, zinssenkung, notenbank, commerzbank, vorsorgemodus",1,2019-10-26,152_dollar_milliarden_euro_aktien
332,177,"hsv, zieler, nachspielzeit, heimnimbus, auswärtsdreier",1,2019-10-26,177_bundesliga_köln_trainer_fußball
333,178,"rb, schoss, freiburg, hertha, sieg",1,2019-10-26,178_borussia_haaland_lucien_erling
334,-1,"vujosevic, tatort, glasner, kotor, isis",22,2019-10-27,-1_wenn_dann_mehr_über
335,0,"apps, facebook, google, use, app",12,2019-10-27,0_geschwindigkeitsanzeige_geschwindigkei...
336,7,"bahrain, ironman, startplatz, mercedes, ferrari",2,2019-10-27,7_ferrari_hamilton_mercedes_fahrer
337,27,"casamigos, kürbissuppe, halloween, clooney, kürbislikör",1,2019-10-27,27_film_netflix_filme_hollywood
338,43,"chat, web, menü, kontakte, android",1,2019-10-27,43_app_android_google_microsoft
339,49,"phones, smartphones, gb, hauptspeicher, megapixel",1,2019-10-27,49_smartphone_apple_iphone_smartphones
340,52,"trigema, burladingen, fischer, oettinger, unternehmer",1,2019-10-27,52_mortezai_borschtsch_trigema_ringier
341,56,"baghdadi, irak, trump, baghdadis, getötet",1,2019-10-27,56_irak_irakischen_irakische_angriff
342,88,"alcúdia, bonnín, emsa, verunreinigung, mallorcas",1,2019-10-27,88_wasser_luft_reinigen_feuchtigkeit
343,103,"schostakowitsch, solisten, orchestra, orchester, totenmesse",1,2019-10-27,103_beethoven_musik_beethovens_oper
344,114,"berlin, rosenstraße, woltersdorf, nazis, kulturvereins",1,2019-10-27,114_warburg_lübcke_staatsanwaltschaft_wö...
345,145,"böhmermann, ebling, spd, parteiguerilla, katerstimmung",2,2019-10-27,145_spd_scholz_karrenbauer_thüringen
346,155,"uffizien, schmidt, florenz, museumsmanager, arnos",1,2019-10-27,155_weidinger_dfb_trainer_listerien
347,169,"bayern, bundesliga, tormaschine, league, münchner",1,2019-10-27,169_bayern_flick_münchen_bundesliga
348,171,"freiburger, samstagnachmittage, pflichtspieltoren, freiburg, neunzigsten",1,2019-10-27,171_bayern_trainer_bundesliga_hoeneß
349,-1,"schuldunfähig, mir, mich, mutter, bestraft",24,2019-10-28,-1_wenn_dann_mehr_über
350,0,"apps, kellys, google, use, app",7,2019-10-28,0_geschwindigkeitsanzeige_geschwindigkei...
351,21,"federer, profijahren, turniersieg, tennisprofi, schweizers",1,2019-10-28,21_tennis_slam_djokovic_weltranglisten
352,23,"luftverkehrs, fluggesellschaften, flugticketsteuer, kostendeckung, luftfahrtverbands",1,2019-10-28,23_germanwings_eurowings_hammersbach_flü...
353,27,"haunting, manson, thriller, hollywood, film",1,2019-10-28,27_film_netflix_filme_hollywood
354,32,"lufthansa, airlines, kadelbach, airline, flughafen",1,2019-10-28,32_airlines_flugzeug_flugzeuge_aeroteleg...
355,42,"becken, sydney, australien, hallenbäder, badeschiff",1,2019-10-28,42_strand_insel_hanseatic_baskenland
356,49,"vivoactive, apple, always, amoled, mip",1,2019-10-28,49_smartphone_apple_iphone_smartphones
357,59,"trump, leonardos, leonardo, biden, präsident",2,2019-10-28,59_trump_trumps_donald_präsident
358,71,"tesfaye, olympianorm, äthiopier, marathon, städtemarathon",1,2019-10-28,71_biathlon_geiger_vierschanzentournee_o...
359,89,"henssler, basler, fernsehkoch, hoffmann, brutzler",1,2019-10-28,89_lehmann_mälzer_henssler_yelp
360,93,"liese, luxemburger, zeitumstellung, brexit, brüssel",2,2019-10-28,93_brexit_großbritannien_brüssel_britisc...
361,117,"islamfeindlichkeit, hetzpropaganda, diskussions, hass, menschenfeindliche",1,2019-10-28,117_gessner_musterhaus_vodafone_thyssen
362,128,"dschungelkönigin, zermatscht, badefoto, gephotoshoppt, geschminkten",1,2019-10-28,128_instagram_mutter_mode_immer
363,145,"mohring, ramelow, günther, bundesvorstand, präsidium",1,2019-10-28,145_spd_scholz_karrenbauer_thüringen
364,148,"theater, vorverkaufsstellen, schneewittchen, nauheimer, presley",1,2019-10-28,148_rtl_fernsehgarten_bauer_orridge
365,159,"southampton, ipswich, hasenhüttl, 1995, heimspiel",1,2019-10-28,159_liverpool_fc_manchester_champions
366,169,"bayern, münchen, kovac, gnabry, müller",1,2019-10-28,169_bayern_flick_münchen_bundesliga
367,-1,"jalloh, angriff, oury, lürssen, elsflether",27,2019-10-29,-1_wenn_dann_mehr_über
368,0,"woody, traumfabrik, erfã, nchengladbach, mã¼nchen",9,2019-10-29,0_geschwindigkeitsanzeige_geschwindigkei...
369,7,"campino, hosen, treibt, konzertreportagen, wittershagen",1,2019-10-29,7_ferrari_hamilton_mercedes_fahrer
370,9,"erdbeben, nachbeben, philippinen, beschädigt, erschüttert",1,2019-10-29,9_feuer_brände_australien_sydney
371,32,"737, muilenburg, airplane, aerotelegraph, flugzeug",2,2019-10-29,32_airlines_flugzeug_flugzeuge_aeroteleg...
372,47,"router, watt, stromverbrauch, leistungsaufnahme, telefonanlage",1,2019-10-29,47_mydlink_geräte_router_komponenten
373,51,"schäferhund, hund, terrormiliz, schäferhunde, hundes",1,2019-10-29,51_hund_hunde_wölfe_hunden
374,62,"türkei, syrischen, cavusoglu, kurdenmilizen, türkische",1,2019-10-29,62_türkei_erdogan_türkische_türkischen
375,91,"hongkong, ongkongs, wahlgesetz, hongkongs, china",1,2019-10-29,91_china_hongkong_chinesischen_chinesisc...
376,103,"improtruppe, improvisationstheater, entsteht, steife, norddeutschland",1,2019-10-29,103_beethoven_musik_beethovens_oper
377,104,"lohr, bruchmühlbach, kreis, miltenberg, klingenberg",1,2019-10-29,104_asu_überfallen_täter_räuber
378,127,"sex, orgasmus, penis, frauen, vagina",2,2019-10-29,127_sex_partner_orgasmus_liebe
379,178,"altmaier, wünsche, prellungen, kotzen, genesung",1,2019-10-29,178_borussia_haaland_lucien_erling
380,-1,"wasowicz, tina, brunschweiger, radmann, hisbollah",19,2019-10-30,-1_wenn_dann_mehr_über
381,0,"wirtschaftsentscheider, wachstumsprognosen, strafsteuer, kostenbelastung, wirtschaft",15,2019-10-30,0_geschwindigkeitsanzeige_geschwindigkei...
382,7,"linienflüge, jacarepaguá, rio, width, brasilianischen",1,2019-10-30,7_ferrari_hamilton_mercedes_fahrer
383,11,"fußballprofis, hirnscreenings, glasgow, profifußball, football",1,2019-10-30,11_quarterback_patriots_touchdown_mahome...
384,21,"zverev, monfils, berrettini, fognini, grigor",1,2019-10-30,21_tennis_slam_djokovic_weltranglisten
385,28,"frühbucher, tarif, umbuchungen, rabatt, kreuzfahrt",1,2019-10-30,28_lufthansa_airlines_airline_jetlines
386,32,"crj700, bombardier, airlines, muilenburg, aerotelegraph",2,2019-10-30,32_airlines_flugzeug_flugzeuge_aeroteleg...
387,59,"brexit, tories, trump, dup, konfrontationstaktik",1,2019-10-30,59_trump_trumps_donald_präsident
388,88,"creme, feuchtigkeit, balms, rötungen, gels",1,2019-10-30,88_wasser_luft_reinigen_feuchtigkeit
389,94,"kommission, ungarn, parlament, rumäniens, rumänische",1,2019-10-30,94_ungarn_brüssel_ungarns_ungarische
390,107,"batterie, nickelfilm, hitze, nickelheizung, akkuzelle",1,2019-10-30,107_tesla_auto_volkswagen_fahrzeuge
391,112,"germanen, römischen, germanien, bronzezeit, archäologie",1,2019-10-30,112_germanen_hölderlin_tausendundeine_ka...
392,126,"heizkosten, verbrauchs, energieverbrauch, gas, gaskosten",1,2019-10-30,126_gas_co2_heizen_liter
393,159,"pasavec, josip, koprivnica, hechtsprung, juranovic",1,2019-10-30,159_liverpool_fc_manchester_champions
