,Topic,Words,Frequency,Timestamp,Name
227,159,"teammanager, watford, favoritensiege, abdoulaye, fc",1,2019-10-19,159_liverpool_fc_manchester_champions
228,162,"bvb, auskuriertem, siegtorschützen, sturmspitze, startelfeinsatz",1,2019-10-19,162_basaksehir_klub_klubs_trainer
229,177,"rönnow, frederik, bayer, sieg, stürmerduo",1,2019-10-19,177_bundesliga_köln_trainer_fußball
230,-1,"jagland, asos, willy, boohoo, holger",17,2019-10-20,-1_wenn_dann_mehr_über
231,0,"morissette, alanis, lionel, wörter, brechtisches",14,2019-10-20,0_geschwindigkeitsanzeige_geschwindigkei...
232,10,"frankfurt, zündeln, sachverhalts, bundesanstalt, fahndung",1,2019-10-20,10_explosion_brand_feuer_ammoniumnitrat
233,21,"ostapenko, görges, turniersieg, luxemburg, cirstea",1,2019-10-20,21_tennis_slam_djokovic_weltranglisten
234,26,"murot, hawks, sheriff, western, shoot",1,2019-10-20,26_mboro_schädel_mbembe_elsässer
235,27,"spider, mcu, solofilm, morbius, sequel",1,2019-10-20,27_film_netflix_filme_hollywood
236,70,"hansgrohe, spitzenfahrern, bergankunft, deceuninck, tagessieg",1,2019-10-20,70_tour_roglic_pogacar_trikot
237,82,"restkartoffeln, senfsoße, landesarbeitsgericht, pflegeheims, 233",1,2019-10-20,82_tiere_fleisch_wolf_elefanten
238,92,"tigermücke, mücken, larven, krankheiten, mückenatlas",1,2019-10-20,92_brotkäfer_insekten_nest_wespen
239,93,"draghis, geschäftszahlen, notenbanken, euroraum, einlagezinsen",1,2019-10-20,93_brexit_großbritannien_brüssel_britisc...
240,116,"ausländerfeindliche, hitlergruß, bachmann, dresdner, übelriechende",1,2019-10-20,116_polizei_demonstration_demonstranten_...
241,128,"jennifer, maroney, traualtar, komikerin, preisträgerin",1,2019-10-20,128_instagram_mutter_mode_immer
242,131,"rosenberg, marianne, schlagerbooom, auermann, cosima",1,2019-10-20,131_daiana_sylvie_ballett_zizi
243,135,"barcelona, katalanischen, separatisten, madrid, demonstranten",1,2019-10-20,135_barcelona_madrid_spanischen_kataloni...
244,136,"curling, spider, eisenstadt, maschinen, komödie",1,2019-10-20,136_yavuz_liebe_hochzeit_frauen
245,151,"assassin, macher, buchrechte, kinokassen, filmstarts",1,2019-10-20,151_aktien_dollar_investoren_geld
246,154,"gerichtsvollzieher, kontenabruf, kelber, abrufe, bundeszentralamt",2,2019-10-20,
247,159,"rashford, lallana, manchester, mctominay, lindelöf",1,2019-10-20,159_liverpool_fc_manchester_champions
248,169,"kreuzbandriss, abwehrchef, erlitten, augsburg, gehend",1,2019-10-20,169_bayern_flick_münchen_bundesliga
249,-1,"nussknacker, rackete, sperrung, carola, nachtzuggeschäft",16,2019-10-21,-1_wenn_dann_mehr_über
250,0,"morissette, alanis, lionel, wörter, brechtisches",13,2019-10-21,0_geschwindigkeitsanzeige_geschwindigkei...
251,6,"nowitzki, mavericks, pletzinger, nowitzkis, basketball",1,2019-10-21,6_bryant_gestorben_tod_wallow
252,17,"mumien, archäologen, ausgrabungen, terrorangst, mostafa",1,2019-10-21,17_himmel_jenseits_elhajani_campingplatz
253,21,"gojowczyk, federer, slam, rasenturnier, 1232",1,2019-10-21,21_tennis_slam_djokovic_weltranglisten
254,32,"norwegian, fluggesellschaft, piloten, norwegische, billigairline",2,2019-10-21,32_airlines_flugzeug_flugzeuge_aeroteleg...
255,39,"santiago, chile, barcelona, demonstranten, libanon",1,2019-10-21,39_lukaschenko_belarus_proteste_tichanow...
256,49,"kontakte, lesebestätigung, profilfoto, klicke, online",1,2019-10-21,49_smartphone_apple_iphone_smartphones
257,80,"schaumainkai, anmeldung, angewandte, mspt, grabbeilagen",1,2019-10-21,80_schulen_schule_lehrer_unterricht
258,88,"pflanzen, emporranken, sukkulente, bepflanzte, begrünen",1,2019-10-21,88_wasser_luft_reinigen_feuchtigkeit
259,100,"taxi, hansaallee, radfahrerin, taxis, frankfurt",1,2019-10-21,100_unfall_a3_jährige_krankenhaus
260,103,"manfred, jazzliebhaber, weltmusiker, jazzlabels, bühnenpartner",2,2019-10-21,103_beethoven_musik_beethovens_oper
261,114,"stutthof, inhaftierten, leichen, krematorium, wachmänner",1,2019-10-21,114_warburg_lübcke_staatsanwaltschaft_wö...
262,142,"gründer, investoren, wachstumsfirmen, finanzierungsrunden, wagniskapital",1,2019-10-21,142_muschter_000_100_eigenkapital
263,145,"schostok, rathausaffäre, bürochef, untreue, hansmann",1,2019-10-21,145_spd_scholz_karrenbauer_thüringen
264,148,"salgado, heufer, golpashin, harald, joyn",2,2019-10-21,148_rtl_fernsehgarten_bauer_orridge
265,154,"eckpunktepapier, zustellung, vizechef, sendungen, abschaffung",1,2019-10-21,
266,176,"hochtaunus, kreisverband, zusatzausbildung, einsatzstelle, einsatzleiter",1,2019-10-21,176_cook_condor_2019_löwisch
267,177,"hagerup, torhüter, hagerups, fredriksen, freistoßtor",1,2019-10-21,177_bundesliga_köln_trainer_fußball
268,-1,"mietendeckel, geyrhalter, mieten, kramp, neumann",17,2019-10-22,-1_wenn_dann_mehr_über
269,0,"morissette, alanis, lionel, wörter, brechtisches",10,2019-10-22,0_geschwindigkeitsanzeige_geschwindigkei...
270,21,"nusa, 10, bhutan, seidenstraße, platz",1,2019-10-22,21_tennis_slam_djokovic_weltranglisten
271,30,"mojito, welpen, geschwister, wermelskirchen, hundenachwuchs",1,2019-10-22,30_klemmer_germany_zoo_bonobos
272,32,"south, mango, flugzeuge, express, fliegt",2,2019-10-22,32_airlines_flugzeug_flugzeuge_aeroteleg...
273,39,"libanon, hisbollah, reformversprechen, sunnitische, bürgerkrieg",1,2019-10-22,39_lukaschenko_belarus_proteste_tichanow...
274,62,"syrien, syrischen, kreml, einmarsch, abziehen",2,2019-10-22,62_türkei_erdogan_türkische_türkischen
275,75,"fichtenholz, forstämtern, heizwert, festmeter, brennholz",1,2019-10-22,75_wald_plettenberg_ibisch_holz
276,82,"lebensmittelkontrollen, verordnung, lebensmittelvergiftungen, wursthersteller, lebensmittelkontrolleure",1,2019-10-22,82_tiere_fleisch_wolf_elefanten
277,103,"zill, oberursel, volker, theatervereins, wellenger",1,2019-10-22,103_beethoven_musik_beethovens_oper
278,107,"batterien, recycling, lithium, kobalt, nickel",1,2019-10-22,107_tesla_auto_volkswagen_fahrzeuge
279,121,"illner, haeusgen, gutmann, altmaier, beteuerte",1,2019-10-22,121_klimaschutz_hildebrand_energiewende_...
280,125,"landwirtschaft, treibhausgasemissionen, ökolandbau, ökolandwirtschaft, biolandbau",1,2019-10-22,125_co2_emissionen_co₂_klimaschutz
281,127,"partner, paartherapeutin, partners, zuckerbrot, partnerin",1,2019-10-22,127_sex_partner_orgasmus_liebe
282,128,"überlesen, vollzeitmann, bausparvertrag, besitzt, eigenheims",1,2019-10-22,128_instagram_mutter_mode_immer
283,138,"probezeit, chef, rauskickt, rtl, kündigungsschutz",1,2019-10-22,
284,145,"rytz, ständerat, mandate, volkspartei, umweltparteien",1,2019-10-22,145_spd_scholz_karrenbauer_thüringen
285,148,"zischler, filmausschnitte, tagebucheintrag, kino, spurensuche",1,2019-10-22,148_rtl_fernsehgarten_bauer_orridge
286,156,"kronberger, vorverkaufsstellen, filigrane, 4a, vorschau",1,2019-10-22,156_osthaus_gerstl_wiener_gerstls
287,170,"klopps, manchester, origi, champions, spiel",2,2019-10-22,170_elefanten_wolhuter_grammozis_wildere...
288,174,"nordsyrien, karrenbauer, bundeswehr, weltlage, einmarsch",1,2019-10-22,174_rapper_baron_rap_harich
289,-1,"schoeller, verlage, fischer, karrenbauer, amtszeit",25,2019-10-23,-1_wenn_dann_mehr_über
290,0,"morissette, alanis, lionel, wörter, brechtisches",9,2019-10-23,0_geschwindigkeitsanzeige_geschwindigkei...
291,7,"hamilton, itunes, kauf, preis, app",1,2019-10-23,7_ferrari_hamilton_mercedes_fahrer
292,15,"digitalwährung, staatsanleihen, reservefonds, notenbankern, datenmissbrauchs",1,2019-10-23,15_politische_politik_politikerin_politi...
293,16,"tirapu, aganzo, starspielerin, iberdrola, tageslohn",1,2019-10-23,16_cruises_tui_reederei_fridtjof
294,23,"geschwindigkeitskontrollen, geschwindigkeitskontrolle, geschwindigkeitstests, geschwindigkeitsrausch, geschwindigkeitsklasse",1,2019-10-23,23_germanwings_eurowings_hammersbach_flü...
295,32,"jet, flugtaxi, flugtaxis, vorwärtsflug, rotoren",1,2019-10-23,32_airlines_flugzeug_flugzeuge_aeroteleg...
296,40,"arenen, maschinensteuerung, frequenzbereiche, mikrowellenspektrum, robotersteuerung",1,2019-10-23,40_5g_telekom_ametsreiter_fritzbox
297,49,"pixel, smartphone, google, smartphones, radar",1,2019-10-23,49_smartphone_apple_iphone_smartphones
298,62,"türkei, syrien, kreml, nordsyrien, putins",1,2019-10-23,62_türkei_erdogan_türkische_türkischen
299,71,"kandidatinnen, norwegen, challenge, buchmesse, erriechst",1,2019-10-23,71_biathlon_geiger_vierschanzentournee_o...
300,93,"brexit, fristverlängerung, ratifizierung, parlamentspräsident, neuwahl",1,2019-10-23,93_brexit_großbritannien_brüssel_britisc...
301,96,"liebesschwüren, abhängigkeitsverhältnis, angeklagte, mitangeklagter, zwangsprostitution",1,2019-10-23,96_grzegorz_uganda_gefängnis_staatsanwal...
302,102,"finanzsekretär, reaktivierungsprogramm, bahnmisere, bahnnetzes, geldspritzen",1,2019-10-23,102_bahn_frankfurt_straße_ice
303,103,"dincer, sawatzki, busker, struierte, chorleiterin",1,2019-10-23,103_beethoven_musik_beethovens_oper
304,115,"miete, mietendeckel, mietobergrenze, mieter, mieterhöhung",1,2019-10-23,115_mieter_vermieter_miete_mietvertrag
305,128,"loughlin, giannulli, huffman, ehemann, aufgeflogenen",1,2019-10-23,128_instagram_mutter_mode_immer
306,-1,"pink, jagsch, brexit, günther, terodde",28,2019-10-24,-1_wenn_dann_mehr_über
307,0,"morissette, alanis, lionel, wörter, brechtisches",9,2019-10-24,0_geschwindigkeitsanzeige_geschwindigkei...
308,7,"itunes, kauf, einstellungen, preis, formel",2,2019-10-24,7_ferrari_hamilton_mercedes_fahrer
309,10,"genisys, schwarzenegger, film, blockbuster, arnold",1,2019-10-24,10_explosion_brand_feuer_ammoniumnitrat
310,32,"swiss, triebwerke, triebwerksausfälle, triebwerkssoftware, embraers",1,2019-10-24,32_airlines_flugzeug_flugzeuge_aeroteleg...
311,37,"polio, wildvirus, impfstoffen, wildtypen, poliomyelitis",1,2019-10-24,37_italien_virus_italienischen_italiens
312,49,"dongle, smartphone, samsung, s10, p30",2,2019-10-24,49_smartphone_apple_iphone_smartphones
313,59,"colorado, mexico, trump, mexiko, trumps",2,2019-10-24,59_trump_trumps_donald_präsident
314,62,"syrische, türkischen, grenzgebiet, nordsyrien, erdogan",1,2019-10-24,62_türkei_erdogan_türkische_türkischen
315,115,"mitnutzen, erwerber, mietvertrag, gebrauchsüberlassung, überlassung",1,2019-10-24,115_mieter_vermieter_miete_mietvertrag
316,154,"mieten, leutner, quartal, immobilienspezialist, mietendeckel",1,2019-10-24,
317,-1,"kielstein, apple, armbruster, niangouna, schulenburg",20,2019-10-25,-1_wenn_dann_mehr_über
318,0,"morissette, alanis, lionel, wörter, brechtisches",10,2019-10-25,0_geschwindigkeitsanzeige_geschwindigkei...
319,32,"norwegian, piloten, indonesischen, grabstätte, 737",3,2019-10-25,32_airlines_flugzeug_flugzeuge_aeroteleg...
320,49,"opensignal, freenet, mobilcom, vodafone, netze",1,2019-10-25,49_smartphone_apple_iphone_smartphones
321,60,"schutztruppe, erdogan, vorschlag, türkei, türkische",1,2019-10-25,60_lukaschenko_belarus_sanktionen_russla...
322,71,"läuferin, kenianischen, frauenquote, marathon, leichtathletik",1,2019-10-25,71_biathlon_geiger_vierschanzentournee_o...
323,73,"wäldchestag, aufbau, wäldche, stadtwald, oberforsthaus",2,2019-10-25,73_viele_zeit_menschen_mehr
324,82,"steppenadler, kasachstan, vogelkundler, vögel, vogelschutzorganisation",1,2019-10-25,82_tiere_fleisch_wolf_elefanten
325,96,"uganda, lgbt, homophobe, homosexualität, hiv",1,2019-10-25,96_grzegorz_uganda_gefängnis_staatsanwal...
326,101,"neuruppin, schnelsen, neumünster, verkehrsbehörde, dreieck",1,2019-10-25,101_bahn_baustelle_frankfurt_aldred
327,102,"schlosspatrioten, bürgerschloss, seelengemeinde, schlosskids, schlosscafé",1,2019-10-25,102_bahn_frankfurt_straße_ice
328,108,"weltall, spiel, reihe, torment, actionlastiger",1,2019-10-25,
329,125,"erneuerbaren, kilowattstunden, ökostrom, ausbau, energien",1,2019-10-25,125_co2_emissionen_co₂_klimaschutz
330,147,"maizière, steinmeier, meinungsfreiheit, wuppertaler, karliczek",2,2019-10-25,
331,152,"naturgemäß, kapitalien, krediterleichterung, kurseinbruch, preissenkungen",2,2019-10-25,152_dollar_milliarden_euro_aktien
332,160,"ibrahimovic, lafc, laurentiis, playoff, teamkabine",1,2019-10-25,160_juventus_inter_ssc_alitalia
333,-1,"prince, crown, hohenzollerns, mieten, terminator",19,2019-10-26,-1_wenn_dann_mehr_über
334,0,"morissette, alanis, lionel, wörter, brechtisches",11,2019-10-26,0_geschwindigkeitsanzeige_geschwindigkei...
335,7,"seidl, mclaren, itunes, kauf, kündbar",2,2019-10-26,7_ferrari_hamilton_mercedes_fahrer
336,32,"cavusoglu, türkei, türkischen, nordsyrien, karrenbauers",1,2019-10-26,32_airlines_flugzeug_flugzeuge_aeroteleg...
337,44,"vodafone, telekom, netze, messspezialist, downloadrate",1,2019-10-26,44_smartphone_huawei_google_iphone
338,49,"mehrwertsteuer, google, apple, radarsensor, assistant",2,2019-10-26,49_smartphone_apple_iphone_smartphones
339,73,"weihnachtseinkauf, verbraucher, weihnachtspräsenten, festtagsfreude, festtagslaune",1,2019-10-26,73_viele_zeit_menschen_mehr
340,78,"hundeschlitten, urwald, biergarten, safari, wölfe",1,2019-10-26,
341,89,"becks, blubbernde, staffel, whirlpool, nass",1,2019-10-26,89_lehmann_mälzer_henssler_yelp
342,95,"kohlenhydrate, pasta, weißmehlprodukte, sievenpiper, lieblingsnudeln",1,2019-10-26,95_salz_butter_zucker_kochen
343,103,"wollersheim, oper, plauderlaune, schrowange, kudrjawizki",2,2019-10-26,103_beethoven_musik_beethovens_oper
344,136,"begleiter, zurückgekämmten, kuschelpullover, liebeszauber, wollmütze",1,2019-10-26,136_yavuz_liebe_hochzeit_frauen
345,145,"geywitz, scholz, parteivorsitz, vizekanzler, saskia",1,2019-10-26,145_spd_scholz_karrenbauer_thüringen
346,147,"scholz, geywitz, esken, borjans, olaf",1,2019-10-26,
347,151,"anleihenrendite, konjunkturerwartungen, bundesanleihen, weltpolitik, kapitalmarkt",1,2019-10-26,151_aktien_dollar_investoren_geld
348,152,"währungshütern, zinssenkung, notenbank, commerzbank, kappung",1,2019-10-26,152_dollar_milliarden_euro_aktien
349,177,"vfb, zieler, hsv, dritten, nachspielzeit",1,2019-10-26,177_bundesliga_köln_trainer_fußball
350,178,"rb, schoss, freiburg, hertha, kopfball",1,2019-10-26,178_borussia_haaland_lucien_erling
351,-1,"vujosevic, glasner, sonntag, montenegros, miljan",21,2019-10-27,-1_wenn_dann_mehr_über
352,0,"morissette, alanis, lionel, wörter, brechtisches",12,2019-10-27,0_geschwindigkeitsanzeige_geschwindigkei...
353,7,"frodeno, bahrain, startplatz, app, valtteri",2,2019-10-27,7_ferrari_hamilton_mercedes_fahrer
354,27,"casamigos, kürbissuppe, halloween, clooney, kürbislikör",1,2019-10-27,27_film_netflix_filme_hollywood
355,43,"chat, web, menü, chatpartner, kontakte",1,2019-10-27,43_app_android_google_microsoft
356,49,"phones, smartphones, hauptspeicher, gb, megapixel",1,2019-10-27,49_smartphone_apple_iphone_smartphones
357,52,"trigema, burladingen, fischer, oettinger, werbe",1,2019-10-27,52_mortezai_borschtsch_trigema_ringier
358,56,"baghdadi, syrien, irak, kalifats, baghdadis",1,2019-10-27,56_irak_irakischen_irakische_angriff
359,88,"alcúdia, bonnín, emsa, ungiftig, mallorcas",1,2019-10-27,88_wasser_luft_reinigen_feuchtigkeit
360,103,"schostakowitsch, solisten, orchestra, orchester, hochsublim",1,2019-10-27,103_beethoven_musik_beethovens_oper
361,108,"eisner, krimidrehbuch, vorstadtweiber, luzern, beigesellt",1,2019-10-27,
362,114,"rosenstraße, woltersdorf, nazis, berlin, kulturvereins",1,2019-10-27,114_warburg_lübcke_staatsanwaltschaft_wö...
363,145,"böhmermann, ebling, parteiguerilla, katerstimmung, rößner",2,2019-10-27,145_spd_scholz_karrenbauer_thüringen
364,155,"uffizien, schmidt, florenz, verwaltungstrakts, arnos",1,2019-10-27,155_weidinger_dfb_trainer_listerien
365,169,"tormaschine, bundesliga, münchner, volleytreffer, aufgeilen",1,2019-10-27,169_bayern_flick_münchen_bundesliga
366,171,"freiburger, pflichtspieltoren, samstagnachmittage, neunzigsten, entgegenfieberten",1,2019-10-27,171_bayern_trainer_bundesliga_hoeneß
367,-1,"schuldunfähig, bestraft, dutroux, mutter, 323a",24,2019-10-28,-1_wenn_dann_mehr_über
368,0,"morissette, alanis, lionel, wörter, brechtisches",7,2019-10-28,0_geschwindigkeitsanzeige_geschwindigkei...
369,21,"federer, turnier, profijahren, connors, schweizers",1,2019-10-28,21_tennis_slam_djokovic_weltranglisten
370,23,"luftverkehrs, fluggesellschaften, ausgleichsystem, kostendeckung, luftfahrtverbands",1,2019-10-28,23_germanwings_eurowings_hammersbach_flü...
371,27,"haunting, manson, thriller, ballerorgie, horrorwerk",1,2019-10-28,27_film_netflix_filme_hollywood
372,32,"airlines, kadelbach, lufthansa, airline, flughafen",1,2019-10-28,32_airlines_flugzeug_flugzeuge_aeroteleg...
373,42,"becken, sydney, hallenbäder, australien, newcastle",1,2019-10-28,42_strand_insel_hanseatic_baskenland
374,49,"vivoactive, always, apple, mip, amoled",1,2019-10-28,49_smartphone_apple_iphone_smartphones
375,59,"leonardos, leonardo, salvator, ganay, weltenretter",2,2019-10-28,59_trump_trumps_donald_präsident
376,71,"tesfaye, olympianorm, äthiopier, marathon, städtemarathon",1,2019-10-28,71_biathlon_geiger_vierschanzentournee_o...
377,89,"henssler, basler, fernsehkoch, hoffmann, brutzler",1,2019-10-28,89_lehmann_mälzer_henssler_yelp
378,93,"schweiz, zeitumstellung, luxemburger, analogie, zwangsumstellung",2,2019-10-28,93_brexit_großbritannien_brüssel_britisc...
379,117,"islamfeindlichkeit, diskussions, hetzpropaganda, menschenfeindliche, hass",1,2019-10-28,117_gessner_musterhaus_vodafone_thyssen
380,128,"evelyn, milchtüten, dschungelkönigin, gephotoshoppt, zermatscht",1,2019-10-28,128_instagram_mutter_mode_immer
381,145,"mohring, ramelow, günther, bundesvorstand, präsidium",1,2019-10-28,145_spd_scholz_karrenbauer_thüringen
382,148,"theater, schneewittchen, vorverkaufsstellen, nauheimer, presley",1,2019-10-28,148_rtl_fernsehgarten_bauer_orridge
383,159,"southampton, ipswich, hasenhüttl, 1995, heimspiel",1,2019-10-28,159_liverpool_fc_manchester_champions
384,169,"berlin, bayern, münchen, gikiewicz, kovac",1,2019-10-28,169_bayern_flick_münchen_bundesliga
385,-1,"jalloh, lürssen, hariri, elsflether, massage",27,2019-10-29,-1_wenn_dann_mehr_über
386,0,"morissette, alanis, lionel, wörter, brechtisches",9,2019-10-29,0_geschwindigkeitsanzeige_geschwindigkei...
387,7,"hosen, itunes, toten, konzertreportagen, preis",1,2019-10-29,7_ferrari_hamilton_mercedes_fahrer
388,9,"erdbeben, nachbeben, philippinen, seismischer, erdbebenwarte",1,2019-10-29,9_feuer_brände_australien_sydney
389,32,"boeing, 737, muilenburg, airplane, reichweitenstarke",2,2019-10-29,32_airlines_flugzeug_flugzeuge_aeroteleg...
390,47,"router, wlan, stromverbrauch, telefonanlage, stromsparendes",1,2019-10-29,47_mydlink_geräte_router_komponenten
391,51,"schäferhund, hund, rasse, terrormiliz, schäferhunde",1,2019-10-29,51_hund_hunde_wölfe_hunden
392,62,"syrischen, kämpfer, cavusoglu, türkei, kurdenmilizen",1,2019-10-29,62_türkei_erdogan_türkische_türkischen
393,91,"ongkongs, wahlgesetz, ausgeschlossen, hongkong, verbiete",1,2019-10-29,91_china_hongkong_chinesischen_chinesisc...
